uuid,name,price_to_book,peg,pe,country,sector,ebitda_margin,gross_margin,operating_margin,year_pct_change,net_debt,revenue,ebitda,growth_level,growth_trend,ebitda_level,ebitda_trend,capex,total_asset
395df6f6-c85d-4e52-9d4a-d9bdb9cd30c2,Accenture plc - Class A,3.4976952,1.19,14.54136,Ireland,Technology,0.17661,0.32026002,0.13819,-0.47142988,-1058228736.0,72110325760.0,12735312896.0,0.07360205326441216,1.0337648349056077,0.043210977189681254,0.824547264918,583289000.0,65129901000.0
a5643532-792a-415b-ac55-67d0e3f1cce6,Altria Group Inc,-38.35588,1.67,15.390397,United States,Consumer Defensive,0.77476,0.87378997,0.62294996,0.22902298,21070999296.0,20377999360.0,15788000256.0,-0.0028289922934348066,-6.882488989142642,-0.026538228936253405,0.4413616007231217,271000000.0,34235250000.0
490e1eab-49d0-4eb4-9f27-f80d3fabe8ef,CVS Health Corp,1.5776151,0.27,42.100876,United States,Healthcare,0.038,0.13387999,0.04124,0.5273973,66543002624.0,405617999872.0,15411999744.0,0.061720302786822945,-0.436326124252784,0.05967837512578433,-0.28118418179290827,2938000000.0,255045500000.0
a62c114b-5c81-4a81-a281-aa76d657d924,Dominion Energy Inc,2.1091406,2.73,19.929203,United States,Utilities,0.47223,0.47263,0.28751,0.098398566,51862001664.0,17449000960.0,8240000000.0,0.14157272287156797,6.087067691876327,0.07532838574990341,-2.4587833218828883,12451000000.0,113368250000.0
72b97627-5bee-4227-89e3-0006965c24fa,American Tower Corp,23.452837,1.79,28.639742,United States,Real Estate,0.64602995,0.73964,0.45907003,-0.20685166,43522398464.0,10819300352.0,6989599744.0,0.051090133501856316,0.7925410312364545,-0.014754625738505056,-4.404132767439973,1798800000.0,63517050000.0
9a6375f4-9a9e-46a7-9acb-bef8d60b95fb,Lockheed Martin Corp,16.225239,1.09,25.596415,United States,Industrials,0.10645001,0.09906,0.110039994,0.09079182,18802999936.0,75106000896.0,7994999808.0,0.05138298974412092,-0.8657510689988255,0.05386617959486273,1.8630598138272882,1706000000.0,59556000000.0
9ac2d26f-1583-426f-93ac-36bc3b43f114,Danaher Corp,2.1901147,1.03,31.755816,United States,Healthcare,0.32024,0.58992,0.22937,-0.17565298,13982999552.0,24778000384.0,7935000064.0,0.02902617801047125,-1.3540044010198562,0.01890715143116839,-1.3148648801663787,1148000000.0,82131250000.0
8f3521d8-1aa6-4b18-a0f8-b463346205fb,Texas Instruments Inc,16.30417,1.45,51.472603,United States,Technology,0.46995,0.57322,0.37824002,0.60735905,8946999808.0,18438000640.0,8664999936.0,0.13049037785307838,-2.48310202220152,0.02660721592148141,-2.262869089982591,4103000000.0,34728750000.0
a5d5702f-346e-4a82-92de-391d57d55873,Zoetis Inc - Class A,9.91453,1.38,12.740984,United States,Healthcare,0.42745,0.71839,0.36561,-0.5472734,7312999680.0,9530999808.0,4073999872.0,0.0291173794358508,-0.49295597878949515,0.05231511231920161,-0.6224117320582345,553000000.0,15064750000.0
726f4b7c-1c59-414c-9ac6-9dfe3512f398,Goldman Sachs Group Inc,2.6562924,1.47,17.291431,United States,Financial Services,0.0,0.82271004,0.38599998,0.5490283,-302532919296.0,61532999680.0,,0.1437392112601248,-7.127999767178942,-0.02922558482111498,-0.541937130317595,2130000000.0,1865622750000.0
5e636069-e990-44be-8007-5194dd4a72fa,Linde Plc.,6.1936684,2.36,33.876656,United Kingdom,Basic Materials,0.39215,0.48766,0.28471002,0.09945035,22358000640.0,34654998528.0,13589999616.0,0.029722769277382266,-6.395182155702505,0.014161198460808433,-1.9267218227623495,5333000000.0,86300750000.0
d6b64268-f673-43bc-a4b7-cc8e5d339a73,Lowe`s Cos. Inc,-12.333541,2.32,18.382801,United States,Consumer Cyclical,0.14371,0.33476,0.08555,-0.06829333,43695001216.0,86286000128.0,12400000000.0,0.031216387408274926,-1.2836389576352516,0.0005967971608110689,-1.2771578556141723,2213000000.0,49895750000.0
4395d7ab-9895-4707-a349-129f52a35885,Gilead Sciences Inc,7.088504,2.14,17.642178,United States,Healthcare,0.49563,0.79367995,0.39282,0.22061038,12356999168.0,29735999488.0,14737999872.0,0.04394780260986941,-8.266303048483898,0.03946213574199786,0.41950531012006476,576000000.0,57388750000.0
20543b9f-3ec0-4aa9-89dc-2af7fc4a572b,American Express Company,6.264093,1.54,19.490635,United States,Financial Services,0.0,0.62759,0.21245001,0.04737723,6592000000.0,68811997184.0,,0.095240261414123,-0.2098085020667672,0.09055797646024266,0.5522267082249288,3144000000.0,300513000000.0
c6713c8c-c55f-4cc2-8256-babb4c37eac7,Morgan Stanley,2.9116926,2.31,17.46963,United States,Financial Services,0.0,0.87388,0.40616,0.471339,-83793018880.0,73173999616.0,,0.14482567119626522,17.67176037314005,0.12467036400118792,-1.428999882982751,2939000000.0,1430091000000.0
25249e30-34a3-4d9b-9ed8-af88f16b770d,Qualcomm Inc,7.9058933,0.86,21.873253,United States,Technology,0.2922,0.54799,0.22059,0.31093037,5470999552.0,44486000640.0,12999000064.0,0.08771635957565604,-0.8174427595663755,0.10678435008741294,-1.699738515765385,1783000000.0,53793750000.0
a5a28ec4-6d56-4a74-9380-bd88f31cf4e0,Blackstone Inc,10.982453,1.98,30.010256,United States,Financial Services,0.0,1.0,0.38032,-0.1894809,12819626496.0,14397440000.0,,0.135352141797203,-4.532209666986279,0.3626230356291099,-4.457621313422245,119834000.0,46990835250.0
bbbd8546-4a30-47ed-9d57-67eb0b518e35,Stryker Corp,5.343775,1.46,36.210407,United States,Healthcare,0.27376,0.64697,0.17824,-0.22278243,12268999936.0,25269999616.0,6918000128.0,0.1023026636745048,-0.7636206496911585,,,804000000.0,46880750000.0
88b77209-f164-406c-a038-ce8635d21eea,United Parcel Service Inc - Class B,4.9981685,1.56,15.457929,United States,Industrials,0.13399,0.2245,0.0633,-0.0018161535,22859999744.0,88317001728.0,11834000384.0,-0.015965840527244035,-0.8292131655839433,-0.011438636466673757,-0.7139812337977488,3840000000.0,71803500000.0
ab5b4e5c-ba70-41c3-b5ec-dcc8286d4956,Honeywell International Inc,10.128689,1.94,34.64593,United States,Industrials,0.22639,0.36925,0.21,0.005813241,25361001472.0,37660000256.0,8526000128.0,0.051743463903783926,-1.3525780910654852,0.061670817300501946,-1.9274153359112238,1019000000.0,76751250000.0
89926221-42f8-4daa-b4f8-679734d23a63,Mondelez International Inc - Class A,3.0727818,0.99,30.51485,United States,Consumer Defensive,0.13271,0.28771,0.093059994,-0.08034086,20097999616.0,39303999488.0,5216000000.0,0.05751763123953779,-0.42611783509396345,0.03522716752467503,-0.6047662692972638,1314000000.0,71246750000.0
f73c26a1-0305-4527-acf6-c922e23907a1,Truist Financial Corporation,0.9855054,1.11,11.64604,United States,Financial Services,0.0,0.0,0.38990003,0.13429952,25360998400.0,18656999424.0,,0.05164319248826299,20.050397623837462,0.8265499093682644,-6.82921431608583,,546049250000.0
c1348070-3a3b-4711-88ad-8baba9915de4,Fidelity National Information Services Inc,1.4034235,0.23,8.405039,United States,Technology,0.28916,0.36285,0.16388,-0.48382318,20390999360.0,11440000000.0,3308000000.0,0.05431025970178727,25.387857051364193,0.058456390503171085,-2.4700078965727457,1017000000.0,35846750000.0
d0288181-c2ce-4869-99ba-fac44d59d0b3,Dominion Energy 7.25 06-01-22,,,,,,,,,,,,,,,,,,
5ccc0432-ecad-4b18-b4ea-1518ff4862f7,International Business Machines Corp,6.349229,2.05,19.729849,United States,Technology,0.24104999,0.58358,0.13809,-0.18296635,58019000320.0,68910997504.0,16611000320.0,0.07621946361130139,3.3066858398316805,0.045583089036967506,7.996138124770872,1734000000.0,150751500000.0
5fe4af06-e3e2-43fd-a10a-23c21f0a744e,Duke Energy Corp,1.7868675,2.56,18.89846,United States,Utilities,0.50361997,0.5105,0.25507,0.033849,89068998912.0,32718999552.0,16478000128.0,0.06192970319860325,10.095355684458243,0.06328714590239015,-67.86901054144964,14964000000.0,193947500000.0
0dc8e728-ffb5-4666-b3ab-6e7c7cf518fa,Unilever plc,6.8623652,10.29,18.848684,United Kingdom,Consumer Defensive,0.21482,0.46945998,0.20052,-0.2003023,23265999872.0,50503000064.0,10849000448.0,-0.011096315092453068,-0.7304970725049107,-0.010374633221545526,-0.7409734277324291,,56555000000.0
4d4b5256-07a2-458b-8b0c-eb8a573f2be2,Bank Of Nova Scotia,1.4958731,1.1,15.703252,Canada,Financial Services,0.0,0.0,0.37487,0.48975646,-176359997440.0,33251999744.0,,0.06706987795658281,10.42326910558881,-0.48984887289078327,0.06671831837851433,570000000.0,1441543000000.0
bb47e0ce-af45-4344-8d9b-c39744c36411,Cnooc Ltd,,,,,,,,,,,,,,,,,,
1b11e2c4-b053-479e-bb83-e9636a21887e,Brookfield Asset Management Ltd - Class A,10.2530575,1.36,31.166668,United States,Financial Services,0.63244,0.71048,0.64499,-0.19108713,1867000064.0,5073999872.0,3208999936.0,0.15517673602406612,,0.08304963421166411,-0.9996495589943922,,16169250000.0
eaec4769-7ca9-4b3a-bcfa-989c243e3b8c,Mitsubishi UFJ Financial Group Inc,1.541163,1.4,17.93458,Japan,Financial Services,0.0,0.0,0.39532003,0.3701818,-41518559657984.0,8514254143488.0,,,,,,,409145130000000.0
dee13b71-3f49-403a-9cc5-42561d7380e6,Canadian National Railway Company,4.38856,2.52,20.367086,Canada,Industrials,0.52077997,0.56661,0.38411,0.039520144,22080000384.0,17280000000.0,8999000064.0,0.012954599477062123,-0.6657801743190734,0.010785346712374078,-1.7549125220677337,3578000000.0,58112000000.0
ecb8bb55-a276-44f5-8671-dd389d0eb362,Rio Tinto plc,2.6992505,5.69,16.96716,United Kingdom,Basic Materials,0.35194,0.28124002,0.25318,0.661965,14327999488.0,57637998592.0,20284999680.0,0.03354312872291265,-3.7234850609636974,0.042908811072116415,-4.510231515630175,,87923250000.0
93254767-ffb0-4126-81bf-943ffb3d7fb2,CI FINANCIAL CORP.,,,,,,,,,,,,,,,,,,
796e569f-9733-44bd-bbe1-16228032a4b2,FINNING INTL,,,,,,,,,,,,,,,,,,
b1daddce-318c-4455-9f6a-7800d24f97b9,Industrial and Coml Bank of China Ltd,,,,,,,,,,,,,,,,,,
2af90b72-0e90-49a0-8e2a-6d55c214ad88,China Construction Bank Corp,,,,,,,,,,,,,,,,,,
10a9f2f3-6228-4f64-ab53-e8615f6660f2,Ping An Insurance Grp Company of China Ltd,,,,,,,,,,,,,,,,,,
58f6d575-fbfb-48cf-bc8a-ba90767d07ee,Kweichow Moutai Company Ltd,,,,,,,,,,,,,,,,,,
58ccf62f-4c06-4a72-9051-c0faaa2ae09f,Agricultural Bank of China Ltd,,,,,,,,,,,,,,,,,,
5a8ee544-5dd5-4860-b8ce-d7520d5475b3,Bank of China Ltd,,,,,,,,,,,,,,,,,,
4c81ad16-587f-4832-b8e4-01e213d00dfe,PetroChina Company Ltd,,,,,,,,,,,,,,,,,,
abda0b9d-63cf-4efd-a304-33062863573e,China Merchants Bank Company Ltd,,,,,,,,,,,,,,,,,,
2b38b736-d229-4048-9137-d1147b09b3d6,China Life Insurance Company Ltd,,,,,,,,,,,,,,,,,,
61f01174-7620-43a7-bccd-87586d13cd66,China Petroleum Chemical Corp,,,,,,,,,,,,,,,,,,
17a43466-7748-4fd1-8178-70d3f281d785,Wuliangye Yibin Company Ltd,,,,,,,,,,,,,,,,,,
9afde7a0-c25c-4494-9108-f475a03a0596,Postal Savings Bank of China,,,,,,,,,,,,,,,,,,
403de756-71a6-4dc6-84f7-39f935c5124a,Bank of Communications Company Ltd,,,,,,,,,,,,,,,,,,
66d52004-16e9-498c-88a4-6f3e3c7c42a1,Midea Group Company Ltd,,,,,,,,,,,,,,,,,,
99f74e92-674d-4786-9ac8-98c893ec9bfb,China Yangtze Power Company Ltd,,,,,,,,,,,,,,,,,,
829630fe-0ae0-42da-8cf1-3b71711adf36,Jiangsu Hengrui Medicine Company Ltd,,,,,,,,,,,,,,,,,,
cb98e781-88c5-424b-867e-de360aa59200,Gree Electric Appliances Inc of Zhuhai,,,,,,,,,,,,,,,,,,
7d45457a-f712-4025-8978-0ad32f188995,Industrial Bank Company Ltd,,,,,,,,,,,,,,,,,,
d46138b0-b952-44e0-9de3-169cf793df03,China Vanke Company Ltd,,,,,,,,,,,,,,,,,,
2682c1e8-dbeb-4160-afb4-062fe783c836,BeijingShanghai High Speed Railway Company Ltd,,,,,,,,,,,,,,,,,,
51018475-c943-4a30-a720-a6c1b0b61fed,Hangzhou Hikvision Digital Techgy Company Ltd,,,,,,,,,,,,,,,,,,
f9afaacd-48b1-4f63-8bff-31fd9f8e2045,Shanghai Pudong Development Bank Company Ltd,,,,,,,,,,,,,,,,,,
5f11aa05-0089-4a2b-b70e-f01f5c7a8bd3,China Shenhua Energy Company Ltd,,,,,,,,,,,,,,,,,,
c39282b8-4a4a-4239-a6dc-f343d5634c8c,Contemporary Amperex Technology Company. Ltd,,,,,,,,,,,,,,,,,,
880fd5a1-b191-4e98-bb8a-39f5332210a9,CITIC Securities Company Ltd,,,,,,,,,,,,,,,,,,
99f0c9e5-2970-496b-a4ee-6b8c299cc74c,Peoples Insurance Company Group of China Ltd,,,,,,,,,,,,,,,,,,
4e00df64-728b-45c2-81aa-ea022f513ff3,Shenzhen Mindray BioMedical Electronics Company. L,,,,,,,,,,,,,,,,,,
fb49cc32-f69f-4287-a113-76f86e0e3d0b,Anhui Conch Cement Company Ltd,,,,,,,,,,,,,,,,,,
9bd985e1-5757-40e0-9a24-8b7d2d7a6ef4,China Pacific Insurance Group Company Ltd,,,,,,,,,,,,,,,,,,
1d22121b-34bd-4da4-845e-c58197b4c36a,Ping An Bank Company Ltd,,,,,,,,,,,,,,,,,,
edf6b9c7-c59d-4706-91f9-8813e9643830,Foshan Haitian Flavouring Food Company Ltd,,,,,,,,,,,,,,,,,,
15d036b5-a0ce-4d87-aabb-945187b63000,China CITIC Bank Corporation Ltd,,,,,,,,,,,,,,,,,,
e4369b73-eb88-42c9-8383-2c018343069a,Luxshare Precision Industry Company Ltd,,,,,,,,,,,,,,,,,,
6808f9f8-6690-4545-8139-341a5deaface,SAIC Motor Corporation Ltd,,,,,,,,,,,,,,,,,,
e47c0619-0aba-4708-9b91-29863c6c273a,Muyuan Foodstuff Company Ltd,,,,,,,,,,,,,,,,,,
bf489e6b-607d-426f-a24e-483dda55784c,China Minsheng Banking Corp Ltd,,,,,,,,,,,,,,,,,,
8fa3d5e9-ddc8-480c-aa50-3b909fb9371f,CSC Financial Company,,,,,,,,,,,,,,,,,,
5d6423e4-3061-40d4-8054-acaa5f3b52ec,ZTE Corp,,,,,,,,,,,,,,,,,,
0b0245d8-ff28-4009-b6fa-864bd314ddfe,China State Const Eng Corp Ltd,,,,,,,,,,,,,,,,,,
6fed2560-9a05-4408-99c5-7256dc0da659,Maanshan Dingtai Rar ErthNw Mtrl Company Ltd,,,,,,,,,,,,,,,,,,
97275451-4d27-4b07-89c7-1fb2eab7d49c,China Everbright Bank Company Ltd,,,,,,,,,,,,,,,,,,
c0a535bd-7e43-426d-9315-4febdcec8ee3,Poly Real Estate Group Company Ltd,,,,,,,,,,,,,,,,,,
1e966cbf-17c1-42d7-b58b-8aa41335ecd4,CRRC Corp Ltd,,,,,,,,,,,,,,,,,,
4547d287-51bf-4d12-92f9-8d764f7a60f4,BYD Company Ltd,,,,,,,,,,,,,,,,,,
5604361e-6e2f-4e80-b208-fae5819598f1,Wens Foodstuff Group Company Ltd,,,,,,,,,,,,,,,,,,
b351e96c-0120-4048-a7b3-9d2262d367c4,BOE Technology Group Company Ltd,,,,,,,,,,,,,,,,,,
7d3b16d4-3a3b-4c18-8fd2-e290277b9309,Inner Mongolia Yili Industrial Group Company,,,,,,,,,,,,,,,,,,
ad2a0415-7c13-4cbe-bb52-21e7160cce26,Wuxi AppTec Company Ltd,,,,,,,,,,,,,,,,,,
7541493d-37fd-4ca9-8bc1-e9b6d1fc18a2,Huatai Securities Company Ltd,,,,,,,,,,,,,,,,,,
1c069fcf-28a0-450b-9c39-ee6e70b070db,China United Network Communications Ltd,,,,,,,,,,,,,,,,,,
10672202-e622-4f73-8b2b-433441648105,BHP Group Ltd,4.2310405,5.95,20.848633,Australia,Basic Materials,0.48700002,0.83085,0.40728,0.6762662,15686999040.0,53987999744.0,26292000768.0,-0.022386917531819817,-0.5442253837703965,-0.014696846939396324,-0.647277155680503,,81381000000.0
81243ef5-d5d1-48f7-932f-0a6e6a2f8b4d,Colgate-Palmolive Company,1342.0895,1.58,34.852715,United States,Consumer Defensive,0.23663999,0.60063,0.20924,-0.03935033,6554000128.0,20795000832.0,4920999936.0,0.03309862774322858,0.014073460619156023,0.02525771080856598,-0.7863128709844164,578000000.0,16980750000.0
2b3f936a-916c-4429-bcef-b2927fcaec76,Crown Castle Inc,-20.417803,1.41,37.94093,United States,Real Estate,0.64799005,0.73819,0.47722998,-0.15847737,29823999040.0,4212999936.0,2729999872.0,-0.04806786050895384,-0.8508871787231121,-0.07601355767642448,-0.840819714717419,199000000.0,31511500000.0
a200d1be-5078-4ab1-b163-31346516bdb8,ServiceNow Inc,9.094267,0.92,61.559525,United States,Technology,0.20688,0.76562,0.13342,-0.53658295,-2751000064.0,13959999488.0,2888000000.0,0.22085492227979264,-0.07294674859959538,0.21307642103644697,-0.11818656031606357,813000000.0,23564750000.0
2c473964-231e-4764-af52-8d0ad0e3e355,Prologis Inc,2.4769812,109.32,35.75628,United States,Real Estate,0.69971,0.756,0.38491002,0.27004063,34438980608.0,9376112640.0,6560574976.0,0.07175627712119947,-0.7847184008715917,0.027882170554329733,-0.8429687909155522,,98228974500.0
c48977f2-2c30-4423-ae60-ab122ddfc985,HAITONG Securities Company Ltd,,,,,,,,,,,,,,,,,,
1f5d553f-2a22-4834-977a-0a2931e5d775,CGN Power Company Ltd,,,,,,,,,,,,,,,,,,
af3c409a-d50a-4d8b-90b8-c6413ddb1d54,JoinuIn Holding Company Ltd,,,,,,,,,,,,,,,,,,
81e41eb0-f2ba-4382-a7b1-e5308508736d,China Intl Travel Service Corp,,,,,,,,,,,,,,,,,,
41b00545-a673-40d5-b6f0-8d7dd3300820,Guotai Junan Securities Company Ltd,,,,,,,,,,,,,,,,,,
d439f1b8-ce43-47f6-8ccd-c346464eabce,360 Security Technology Inc,,,,,,,,,,,,,,,,,,
de542dc2-eeb5-4242-ab3e-ea3901d8a593,Bank of Ningbo Company Ltd,,,,,,,,,,,,,,,,,,
2590b4ab-54be-4cd0-a66a-2ebac5f24bc3,Jiangsu Yanghe Brewery JSC Ltd,,,,,,,,,,,,,,,,,,
513042f7-98c0-48bd-8b04-d4caa9e9ee36,Wanhua Chemical Group Company Ltd,,,,,,,,,,,,,,,,,,
8f9fd8d7-4232-409f-adba-1458d973f818,Sany Heavy Industry Company LTD,,,,,,,,,,,,,,,,,,
4aef593c-f6a7-4c37-8ed9-23e4b46ddce7,Will Semiconductor Company Ltd Shanghai,,,,,,,,,,,,,,,,,,
df58ae5a-92a9-4f10-810d-0beaa9e00d4a,China Merchants Shekou Industrial Zone Holdings Co,,,,,,,,,,,,,,,,,,
5f23e196-c1d9-409a-a33c-84902e9d277c,China Communications Construction Company Ltd,,,,,,,,,,,,,,,,,,
54a70bc1-cbd4-4e3a-a347-2c536aa1ba42,Shenzhen Goodix Technology Company Ltd,,,,,,,,,,,,,,,,,,
a3e65690-5bb0-4420-be64-9e29644b0072,New China Life Insurance Company Ltd,,,,,,,,,,,,,,,,,,
4337974a-1aef-4a3b-a1e3-97a5044bfe68,Wuhu Yaxia Automobile Corp,,,,,,,,,,,,,,,,,,
a0bfedfd-ef01-4a43-b7b3-79e096aa19b8,China Railway Group Ltd,,,,,,,,,,,,,,,,,,
f23d0a91-6966-4811-8c01-dc3209fda39e,Aier Eye Hospital Group Company Ltd,,,,,,,,,,,,,,,,,,
fb61711f-5cd5-40b0-8a04-3999df0660e5,China Railway Construction Corp Ltd,,,,,,,,,,,,,,,,,,
0d34f617-459f-4c17-b2b6-25568b0a62f4,Shanghai International Airport Company Ltd,,,,,,,,,,,,,,,,,,
85766326-efb8-4285-b4d7-495f8cb7d5d3,Bank of Shanghai,,,,,,,,,,,,,,,,,,
28738100-fbcc-4c50-b705-b5c8e34fb485,East Money Information Company Ltd,,,,,,,,,,,,,,,,,,
1e62cc7f-cb0e-42e6-a269-44ab9d29f3d1,Shenwan Hongyuan Group Company Ltd,,,,,,,,,,,,,,,,,,
06cf432c-9ca0-4d55-a528-61b0fa9c0239,Weichai Power Company Ltd,,,,,,,,,,,,,,,,,,
788bcaa4-a59c-40bd-861e-ecba12b63ed7,China Merchants Securities CO LTD,,,,,,,,,,,,,,,,,,
464092c7-2592-420b-8879-e393f07f3922,XiAn LONGi Silicon Materials Company Ltd,,,,,,,,,,,,,,,,,,
c294f3c2-d383-419e-95bd-560c39a880a7,GF Securities Company Ltd,,,,,,,,,,,,,,,,,,
ef1e9ec1-5431-4574-beed-e7246a369171,Giga Device Semiconductor Beijing Inc,,,,,,,,,,,,,,,,,,
322d3bbb-b11a-4c69-b55d-83bda4b033ff,Yongyou Network Technology Company Ltd,,,,,,,,,,,,,,,,,,
0a115274-160e-4341-96ac-4b2399c76fba,Baoshan Iron Steel Company Ltd,,,,,,,,,,,,,,,,,,
e0315b81-bb55-4ce9-a0ed-cf4afe74238c,Lu Zhou Lao Jiao CompanyLtd,,,,,,,,,,,,,,,,,,
2b89a6ab-cc73-4915-a77e-eabd44c55c3a,Henan Shuanghui Investment Development,,,,,,,,,,,,,,,,,,
c169601d-ce83-4b3d-84a7-60bef1f1a344,Qingdao Haier Company Ltd,,,,,,,,,,,,,,,,,,
1ad81a27-9bf3-4b22-9fa7-6cb3b851ab96,Guangzhou Automobile Group Company Ltd,,,,,,,,,,,,,,,,,,
3d3bc5ea-39d0-4df3-bd73-15f9542f81f2,Beijing Kingsoft Office Software Inc,,,,,,,,,,,,,,,,,,
f6932c10-267e-49ff-9fde-908e023d2d75,Air China Ltd,,,,,,,,,,,,,,,,,,
f3d838ec-b3b6-4f5c-ba3a-db7b09227cfb,Bank of Beijing CompanyLtd,,,,,,,,,,,,,,,,,,
caa273db-0ef6-4d31-a49d-1c23c84fe08c,New Hope Liuhe Company Ltd,,,,,,,,,,,,,,,,,,
874badbe-172e-4108-a92d-b65ce8b16d04,Hua Xia Bank Company Ltd,,,,,,,,,,,,,,,,,,
14bd92bd-2cff-494b-a252-55ee928f292f,China Galaxy Securities Company Ltd,,,,,,,,,,,,,,,,,,
4f51ae5b-f482-4f70-a7da-f53b143a3cdb,Zijin Mining Group Company Ltd,,,,,,,,,,,,,,,,,,
3cf4edd4-bda6-4e6a-85a7-96bb47318f72,Daqin Railway Company Ltd,,,,,,,,,,,,,,,,,,
4f8be3fb-c771-4ce0-b1b5-d3edec401dba,Shanghai International Port Group Company Ltd,,,,,,,,,,,,,,,,,,
e7ab9690-f046-4682-b1bf-b35d63cd4562,Shandong Gold Mining Company Ltd,,,,,,,,,,,,,,,,,,
f0ae8c5e-8908-468b-806a-cdd2a4e23a93,Dalian Rubber Plastics Machinery,,,,,,,,,,,,,,,,,,
b9ac7b99-25f7-491e-a004-c93fad6baf3b,Gongniu Group Company Ltd,,,,,,,,,,,,,,,,,,
3bd10948-1238-4124-ac9c-c41ded80fafb,Yunnan Baiyao Group Company Ltd,,,,,,,,,,,,,,,,,,
